,id,uid,x,y,rw,rh,iw,ih,size,imgpath
0,ct1_716,716,732,1157,15,9,11,19,135,./img/img_ct1_716.jpg
0,ct1_717,717,738,1152,14,4,0,0,56,
0,ct1_718,718,721,1152,12,3,0,0,36,
0,ct1_719,719,703,1152,16,3,0,0,48,
0,ct1_720,720,600,1151,12,3,0,0,36,
0,ct1_721,721,564,1151,14,3,0,0,42,
0,ct1_722,722,774,1136,12,3,0,0,36,
0,ct1_723,723,759,1128,15,7,0,0,105,
0,ct1_724,724,650,1126,14,3,0,0,42,
0,ct1_725,725,755,1124,12,3,0,0,36,
0,ct1_726,726,702,1124,14,3,0,0,42,
0,ct1_727,727,685,1124,14,3,0,0,42,
0,ct1_728,728,667,1124,14,3,0,0,42,
0,ct1_729,729,759,1117,15,6,0,0,90,
0,ct1_730,730,773,1112,13,4,0,0,52,
0,ct1_731,731,702,1112,13,3,0,0,39,
0,ct1_732,732,667,1112,12,3,0,0,36,
0,ct1_733,733,720,1089,11,3,0,0,33,
0,ct1_734,734,737,1088,15,5,0,0,75,
0,ct1_735,735,702,1088,14,4,0,0,56,
0,ct1_736,736,684,1086,15,4,0,0,60,
0,ct1_737,737,702,1080,13,3,0,0,39,
0,ct1_738,738,737,1079,14,4,0,0,56,
0,ct1_739,739,650,1055,12,3,0,0,36,
0,ct1_740,740,647,1048,13,4,0,0,52,
0,ct1_741,741,493,1046,14,3,0,0,42,
0,ct1_742,742,661,1041,11,4,0,0,44,
0,ct1_743,743,650,1032,14,3,0,0,42,
0,ct1_744,744,440,967,12,3,0,0,36,
0,ct1_745,745,404,967,12,3,0,0,36,
0,ct1_746,746,386,967,11,3,0,0,33,
0,ct1_747,747,917,964,12,3,0,0,36,
0,ct1_748,748,1008,963,13,3,0,0,39,
0,ct1_749,749,740,814,13,3,0,0,39,
0,ct1_750,750,737,806,13,4,0,0,52,
0,ct1_751,751,707,806,14,8,0,0,112,
0,ct1_752,752,707,794,14,7,0,0,98,
0,ct1_753,753,677,794,14,21,27,18,294,./img/img_ct1_753.jpg
0,ct1_754,754,685,762,21,4,0,0,84,
0,ct1_755,755,723,729,11,3,0,0,33,
0,ct1_756,756,703,729,13,3,0,0,39,
0,ct1_757,757,742,714,14,8,0,0,112,
0,ct1_758,758,707,714,13,9,11,17,117,./img/img_ct1_758.jpg
0,ct1_759,759,721,687,14,3,0,0,42,
0,ct1_760,760,686,687,14,3,0,0,42,
0,ct1_761,761,668,687,13,3,0,0,39,
0,ct1_762,762,792,686,15,3,0,0,45,
0,ct1_763,763,724,679,14,7,0,0,98,
0,ct1_764,764,689,679,18,7,0,0,126,
0,ct1_765,765,721,675,12,3,0,0,36,
0,ct1_766,766,686,675,12,3,0,0,36,
0,ct1_767,767,792,674,12,3,0,0,36,
0,ct1_768,768,669,674,12,3,0,0,36,
0,ct1_769,769,778,670,14,4,0,0,56,
0,ct1_770,770,724,668,14,6,0,0,84,
0,ct1_771,771,689,667,15,8,0,0,120,
0,ct1_772,772,738,664,14,3,0,0,42,
0,ct1_773,773,721,664,14,3,0,0,42,
0,ct1_774,774,686,664,14,3,0,0,42,
0,ct1_775,775,668,664,12,3,0,0,36,
0,ct1_776,776,792,663,14,3,0,0,42,
0,ct1_777,777,698,640,14,8,0,0,112,
0,ct1_778,778,650,640,15,4,0,0,60,
0,ct1_779,779,738,636,14,3,0,0,42,
0,ct1_780,780,703,636,15,3,0,0,45,
0,ct1_781,781,686,635,13,3,0,0,39,
0,ct1_782,782,622,635,21,8,0,0,168,
0,ct1_783,783,792,634,14,4,0,0,56,
0,ct1_784,784,774,634,14,5,0,0,70,
0,ct1_785,785,809,633,15,5,0,0,75,
0,ct1_786,786,636,630,13,4,0,0,52,
0,ct1_787,787,633,623,12,3,0,0,36,
0,ct1_788,788,739,606,15,3,0,0,45,
0,ct1_789,789,669,605,12,3,0,0,36,
0,ct1_790,790,615,605,11,3,0,0,33,
0,ct1_791,791,683,598,13,5,0,0,65,
0,ct1_792,792,746,597,16,9,11,20,144,./img/img_ct1_792.jpg
0,ct1_793,793,650,595,15,3,0,0,45,
0,ct1_794,794,632,595,15,3,0,0,45,
0,ct1_795,795,704,594,14,3,0,0,42,
0,ct1_796,796,669,592,13,4,0,0,52,
0,ct1_797,797,616,592,11,3,0,0,33,
0,ct1_798,798,737,589,14,7,0,0,98,
0,ct1_799,799,742,583,11,3,0,0,33,
0,ct1_800,800,687,582,12,3,0,0,36,
0,ct1_801,801,615,582,11,3,0,0,33,
0,ct1_802,802,666,508,11,3,0,0,33,
0,ct1_803,803,619,507,14,3,0,0,42,
0,ct1_804,804,766,476,12,3,0,0,36,
0,ct1_805,805,756,470,19,7,0,0,133,
0,ct1_806,806,740,437,18,3,0,0,54,
0,ct1_807,807,498,343,149,9,9,153,1341,./img/img_ct1_807.jpg
0,ct1_808,808,524,341,24,3,0,0,72,
0,ct1_809,809,504,341,18,3,0,0,54,
0,ct1_810,810,498,332,145,10,10,149,1450,./img/img_ct1_810.jpg
0,ct1_811,811,912,331,32,30,32,36,960,./img/img_ct1_811.jpg
0,ct1_812,812,626,331,12,3,0,0,36,
0,ct1_813,813,611,331,16,3,0,0,48,
0,ct1_814,814,596,331,13,3,0,0,39,
0,ct1_815,815,533,330,29,3,0,0,87,
0,ct1_816,816,642,323,272,42,42,276,11424,./img/img_ct1_816.jpg
0,ct1_817,817,498,321,143,10,10,147,1430,./img/img_ct1_817.jpg
0,ct1_818,818,683,288,23,7,0,0,161,
0,ct1_819,819,674,285,13,3,0,0,39,
0,ct1_820,820,829,279,34,23,25,38,782,./img/img_ct1_820.jpg
0,ct1_821,821,726,269,29,15,17,33,435,./img/img_ct1_821.jpg
0,ct1_822,822,709,264,21,6,0,0,126,
0,ct1_823,823,861,256,88,72,74,92,6336,./img/img_ct1_823.jpg
0,ct1_824,824,537,255,48,29,31,52,1392,./img/img_ct1_824.jpg
0,ct1_825,825,496,228,371,98,98,375,36358,./img/img_ct1_825.jpg
0,ct1_826,826,776,160,6,26,42,10,156,./img/img_ct1_826.jpg
0,ct1_827,827,779,155,4,4,0,0,16,
0,ct1_828,828,780,147,4,5,0,0,20,
0,ct1_829,829,781,140,4,4,0,0,16,
0,ct1_830,830,782,130,4,8,0,0,32,
0,ct1_831,831,784,118,4,3,0,0,12,
0,ct1_832,832,785,113,1,1,0,0,1,
0,ct1_833,833,788,110,1,1,0,0,1,
0,ct1_834,834,330,96,770,1920,0,0,1478400,
