,id,uid,x,y,rw,rh,iw,ih,size,imgpath
0,sw1_113,113,376,1599,1,1,0,0,1,
0,sw1_114,114,200,1590,1,1,0,0,1,
0,sw1_115,115,1274,1583,1,1,0,0,1,
0,sw1_116,116,804,1581,90,180,188,94,16200,./img/img_sw1_116.jpg
0,sw1_117,117,527,1581,268,179,181,272,47972,./img/img_sw1_117.jpg
0,sw1_118,118,755,1745,13,7,0,0,91,
0,sw1_119,119,783,1712,11,3,0,0,33,
0,sw1_120,120,755,1700,15,45,57,19,675,./img/img_sw1_120.jpg
0,sw1_121,121,557,1651,11,3,0,0,33,
0,sw1_122,122,1184,1579,1,1,0,0,1,
0,sw1_123,123,1185,1575,1,2,0,0,2,
0,sw1_124,124,56,1575,1,1,0,0,1,
0,sw1_125,125,1123,1573,5,5,0,0,25,
0,sw1_126,126,1186,1571,1,2,0,0,2,
0,sw1_127,127,1200,1563,2,2,0,0,4,
0,sw1_128,128,74,1553,7,8,0,0,56,
0,sw1_129,129,90,1542,2,2,0,0,4,
0,sw1_130,130,55,1537,1,1,0,0,1,
0,sw1_131,131,1102,1534,2,3,0,0,6,
0,sw1_132,132,805,1534,24,4,0,0,96,
0,sw1_133,133,774,1534,8,4,0,0,32,
0,sw1_134,134,450,1534,313,7,0,0,2191,
0,sw1_135,135,94,1534,5,4,0,0,20,
0,sw1_136,136,56,1534,1,1,0,0,1,
0,sw1_137,137,903,1533,14,4,0,0,56,
0,sw1_138,138,873,1533,12,4,0,0,48,
0,sw1_139,139,842,1533,22,5,0,0,110,
0,sw1_140,140,54,1532,4,2,0,0,8,
0,sw1_141,141,108,1523,1,1,0,0,1,
0,sw1_142,142,0,1509,5,3,0,0,15,
0,sw1_143,143,252,1508,3,2,0,0,6,
0,sw1_144,144,122,1506,1,1,0,0,1,
0,sw1_145,145,445,1497,56,25,25,60,1400,./img/img_sw1_145.jpg
0,sw1_146,146,488,1508,11,3,0,0,33,
0,sw1_147,147,516,1496,98,25,25,102,2450,./img/img_sw1_147.jpg
0,sw1_148,148,531,1509,11,3,0,0,33,
0,sw1_149,149,768,1495,112,24,24,116,2688,./img/img_sw1_149.jpg
0,sw1_150,150,842,1509,11,6,0,0,66,
0,sw1_151,151,856,1508,11,6,0,0,66,
0,sw1_152,152,832,1507,11,3,0,0,33,
0,sw1_153,153,856,1499,12,6,0,0,72,
0,sw1_154,154,832,1499,21,7,0,0,147,
0,sw1_155,155,712,1495,42,24,26,46,1008,./img/img_sw1_155.jpg
0,sw1_156,156,629,1495,69,25,25,73,1725,./img/img_sw1_156.jpg
0,sw1_157,157,826,1479,1,1,0,0,1,
0,sw1_158,158,853,1478,8,3,0,0,24,
0,sw1_159,159,952,1477,6,4,0,0,24,
0,sw1_160,160,872,1477,12,3,0,0,36,
0,sw1_161,161,858,1477,3,1,0,0,3,
0,sw1_162,162,805,1477,23,4,0,0,92,
0,sw1_163,163,774,1477,7,3,0,0,21,
0,sw1_164,164,452,1477,211,6,0,0,1266,
0,sw1_165,165,897,1476,20,5,0,0,100,
0,sw1_166,166,672,1476,92,5,0,0,460,
0,sw1_167,167,1390,1472,3,4,0,0,12,
0,sw1_168,168,1148,1468,4,3,0,0,12,
0,sw1_169,169,1390,1465,3,6,0,0,18,
0,sw1_170,170,1402,1464,1,1,0,0,1,
0,sw1_171,171,1313,1464,4,4,0,0,16,
0,sw1_172,172,1401,1462,4,2,0,0,8,
0,sw1_173,173,1170,1462,1,1,0,0,1,
0,sw1_174,174,1396,1460,1,1,0,0,1,
0,sw1_175,175,1185,1460,3,4,0,0,12,
0,sw1_176,176,1150,1454,5,5,0,0,25,
0,sw1_177,177,296,1451,3,3,0,0,9,
0,sw1_178,178,190,1450,4,4,0,0,16,
0,sw1_179,179,1183,1449,4,8,0,0,32,
0,sw1_180,180,1061,1447,16,261,325,20,4176,./img/img_sw1_180.jpg
0,sw1_181,181,1182,1435,3,5,0,0,15,
0,sw1_182,182,1166,1434,1,1,0,0,1,
0,sw1_183,183,1181,1428,3,4,0,0,12,
0,sw1_184,184,1180,1426,3,1,0,0,3,
0,sw1_185,185,1464,1422,1,1,0,0,1,
0,sw1_186,186,1182,1420,1,1,0,0,1,
0,sw1_187,187,789,1416,1,1,0,0,1,
0,sw1_188,188,336,1414,3,3,0,0,9,
0,sw1_189,189,267,1413,6,5,0,0,30,
0,sw1_190,190,604,1411,25,21,23,29,525,./img/img_sw1_190.jpg
0,sw1_191,191,448,1410,139,23,23,143,3197,./img/img_sw1_191.jpg
0,sw1_192,192,466,1426,11,3,0,0,33,
0,sw1_193,193,770,1409,93,22,22,97,2046,./img/img_sw1_193.jpg
0,sw1_194,194,794,1423,11,4,0,0,44,
0,sw1_195,195,713,1409,41,22,24,45,902,./img/img_sw1_195.jpg
0,sw1_196,196,730,1419,12,5,0,0,60,
0,sw1_197,197,644,1409,54,22,22,58,1188,./img/img_sw1_197.jpg
0,sw1_198,198,212,1405,1,1,0,0,1,
0,sw1_199,199,1178,1401,5,18,32,9,90,./img/img_sw1_199.jpg
0,sw1_200,200,1390,1400,1,3,0,0,3,
0,sw1_201,201,1203,1397,4,5,0,0,20,
0,sw1_202,202,1390,1396,1,2,0,0,2,
0,sw1_203,203,1387,1394,1,2,0,0,2,
0,sw1_204,204,1105,1394,8,6,0,0,48,
0,sw1_205,205,1177,1391,3,6,0,0,18,
0,sw1_206,206,1330,1382,7,7,0,0,49,
0,sw1_207,207,522,1382,38,21,23,42,798,./img/img_sw1_207.jpg
0,sw1_208,208,449,1382,55,22,22,59,1210,./img/img_sw1_208.jpg
0,sw1_209,209,1387,1381,3,5,0,0,15,
0,sw1_210,210,759,1381,73,24,24,77,1752,./img/img_sw1_210.jpg
0,sw1_211,211,808,1397,12,3,0,0,36,
0,sw1_212,212,762,1390,17,9,11,21,153,./img/img_sw1_212.jpg
0,sw1_213,213,686,1381,52,22,22,56,1144,./img/img_sw1_213.jpg
0,sw1_214,214,689,1388,16,8,0,0,128,
0,sw1_215,215,575,1381,96,24,24,100,2304,./img/img_sw1_215.jpg
0,sw1_216,216,1386,1372,3,3,0,0,9,
0,sw1_217,217,1127,1372,1,1,0,0,1,
0,sw1_218,218,1119,1369,1,1,0,0,1,
0,sw1_219,219,191,1368,3,3,0,0,9,
0,sw1_220,220,1387,1365,2,2,0,0,4,
0,sw1_221,221,148,1362,4,4,0,0,16,
0,sw1_222,222,1093,1357,1,1,0,0,1,
0,sw1_223,223,1387,1356,1,4,0,0,4,
0,sw1_224,224,1154,1354,1,1,0,0,1,
0,sw1_225,225,1384,1347,3,3,0,0,9,
0,sw1_226,226,138,1346,4,5,0,0,20,
0,sw1_227,227,1385,1340,2,3,0,0,6,
0,sw1_228,228,728,1339,12,8,0,0,96,
0,sw1_229,229,1175,1338,4,3,0,0,12,
0,sw1_230,230,1060,1338,12,107,141,16,1284,./img/img_sw1_230.jpg
0,sw1_231,231,1060,1336,1,1,0,0,1,
0,sw1_232,232,1176,1332,4,4,0,0,16,
0,sw1_233,233,147,1331,3,2,0,0,6,
0,sw1_234,234,1060,1330,2,5,0,0,10,
0,sw1_235,235,1382,1328,4,4,0,0,16,
0,sw1_236,236,755,1326,27,21,23,31,567,./img/img_sw1_236.jpg
0,sw1_237,237,760,1327,19,14,16,23,266,./img/img_sw1_237.jpg
0,sw1_238,238,728,1326,10,13,17,14,130,./img/img_sw1_238.jpg
0,sw1_239,239,660,1326,49,21,21,53,1029,./img/img_sw1_239.jpg
0,sw1_240,240,676,1329,12,5,0,0,60,
0,sw1_241,241,576,1326,68,22,22,72,1496,./img/img_sw1_241.jpg
0,sw1_242,242,629,1338,11,4,0,0,44,
0,sw1_243,243,600,1336,18,4,0,0,72,
0,sw1_244,244,628,1329,11,3,0,0,33,
0,sw1_245,245,453,1326,108,22,22,112,2376,./img/img_sw1_245.jpg
0,sw1_246,246,503,1336,11,3,0,0,33,
0,sw1_247,247,485,1332,17,10,12,21,170,./img/img_sw1_247.jpg
0,sw1_248,248,505,1331,11,5,0,0,55,
0,sw1_249,249,804,1325,47,22,22,51,1034,./img/img_sw1_249.jpg
0,sw1_250,250,808,1338,12,4,0,0,48,
0,sw1_251,251,831,1336,17,9,11,21,153,./img/img_sw1_251.jpg
0,sw1_252,252,814,1329,18,8,0,0,144,
0,sw1_253,253,1060,1323,2,4,0,0,8,
0,sw1_254,254,1060,1318,1,4,0,0,4,
0,sw1_255,255,1197,1316,2,2,0,0,4,
0,sw1_256,256,1060,1313,1,3,0,0,3,
0,sw1_257,257,1060,1309,1,2,0,0,2,
0,sw1_258,258,381,1307,20,402,482,24,8040,./img/img_sw1_258.jpg
0,sw1_259,259,825,1305,11,8,0,0,88,
0,sw1_260,260,797,1300,12,19,25,16,228,./img/img_sw1_260.jpg
0,sw1_261,261,893,1299,13,21,27,17,273,./img/img_sw1_261.jpg
0,sw1_262,262,631,1299,27,21,23,31,567,./img/img_sw1_262.jpg
0,sw1_263,263,455,1299,65,21,21,69,1365,./img/img_sw1_263.jpg
0,sw1_264,264,756,1298,32,22,24,36,704,./img/img_sw1_264.jpg
0,sw1_265,265,758,1301,21,7,0,0,147,
0,sw1_266,266,674,1298,65,22,22,69,1430,./img/img_sw1_266.jpg
0,sw1_267,267,703,1310,12,6,0,0,72,
