,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,ik1_256,256,404,835.0,101,51,53,105,5151,./img/img_ik1_256.jpg,835,827.0,8.0
0,ik1_252,252,520,854.0,110,27,27,114,2970,./img/img_ik1_252.jpg,854,835.0,19.0
0,ik1_258,258,442,870.0,12,11,13,16,132,./img/img_ik1_258.jpg,870,854.0,16.0
0,ik1_249,249,797,870.0,55,25,25,59,1375,./img/img_ik1_249.jpg,871,870.0,0.0
0,ik1_243,243,534,882.0,70,26,26,74,1820,./img/img_ik1_243.jpg,882,870.0,12.0
0,ik1_238,238,408,887.0,111,26,26,115,2886,./img/img_ik1_238.jpg,887,882.0,5.0
0,ik1_230,230,522,907.0,110,29,29,114,3190,./img/img_ik1_230.jpg,907,887.0,20.0
0,ik1_225,225,410,914.0,98,27,27,102,2646,./img/img_ik1_225.jpg,914,907.0,7.0
0,ik1_227,227,446,925.0,11,10,12,15,110,./img/img_ik1_227.jpg,925,914.0,11.0
0,ik1_221,221,800,925.0,54,25,25,58,1350,./img/img_ik1_221.jpg,925,925.0,0.0
0,ik1_216,216,1008,934.0,7,76,118,11,532,./img/img_ik1_216.jpg,934,925.0,9.0
0,ik1_212,212,495,939.0,70,24,24,74,1680,./img/img_ik1_212.jpg,939,934.0,5.0
0,ik1_210,210,410,945.0,72,23,23,76,1656,./img/img_ik1_210.jpg,945,939.0,6.0
0,ik1_206,206,524,962.0,111,28,28,115,3108,./img/img_ik1_206.jpg,962,945.0,17.0
0,ik1_201,201,412,969.0,99,27,27,103,2673,./img/img_ik1_201.jpg,969,962.0,7.0
0,ik1_203,203,448,979.0,12,11,13,16,132,./img/img_ik1_203.jpg,979,969.0,10.0
0,ik1_198,198,803,979.0,22,22,26,26,484,./img/img_ik1_198.jpg,982,979.0,0.0
0,ik1_199,199,829,979.0,28,23,25,32,644,./img/img_ik1_199.jpg,980,979.0,0.0
0,ik1_193,193,484,990.0,111,28,28,115,3108,./img/img_ik1_193.jpg,991,979.0,11.0
0,ik1_197,197,609,990.0,14,22,28,18,308,./img/img_ik1_197.jpg,990,990.0,0.0
0,ik1_190,190,413,997.0,57,25,25,61,1425,./img/img_ik1_190.jpg,997,990.0,7.0
0,ik1_188,188,721,1014.0,176,12,12,180,2112,./img/img_ik1_188.jpg,1014,997.0,17.0
0,ik1_182,182,803,1034.0,56,24,24,60,1344,./img/img_ik1_182.jpg,1034,1014.0,20.0
0,ik1_180,180,1018,1037.0,25,392,454,29,9800,./img/img_ik1_180.jpg,1037,1034.0,3.0
0,ik1_177,177,472,1048.0,64,24,24,68,1536,./img/img_ik1_177.jpg,1048,1037.0,11.0
0,ik1_176,176,415,1053.0,41,22,24,45,902,./img/img_ik1_176.jpg,1053,1048.0,5.0
0,ik1_172,172,805,1088.0,56,24,24,60,1344,./img/img_ik1_172.jpg,1088,1053.0,35.0
0,ik1_168,168,416,1105.0,42,24,26,46,1008,./img/img_ik1_168.jpg,1105,1088.0,17.0
0,ik1_165,165,726,1124.0,176,10,10,180,1760,./img/img_ik1_165.jpg,1124,1105.0,19.0
0,ik1_163,163,807,1143.0,56,24,24,60,1344,./img/img_ik1_163.jpg,1143,1124.0,19.0
0,ik1_162,162,416,1158.0,65,25,25,69,1625,./img/img_ik1_162.jpg,1158,1143.0,15.0
0,ik1_160,160,713,1203.0,14,23,29,18,322,./img/img_ik1_160.jpg,1203,1158.0,45.0
0,ik1_156,156,502,1209.0,123,27,27,127,3321,./img/img_ik1_156.jpg,1209,1203.0,6.0
0,ik1_153,153,415,1213.0,67,27,27,71,1809,./img/img_ik1_153.jpg,1213,1209.0,4.0
0,ik1_159,159,538,1219.0,12,11,13,16,132,./img/img_ik1_159.jpg,1219,1213.0,6.0
0,ik1_144,144,756,1253.0,111,27,27,115,2997,./img/img_ik1_144.jpg,1253,1219.0,34.0
0,ik1_139,139,459,1265.0,144,30,30,148,4320,./img/img_ik1_139.jpg,1265,1253.0,12.0
0,ik1_138,138,416,1271.0,28,26,28,32,728,./img/img_ik1_138.jpg,1271,1265.0,6.0
0,ik1_132,132,663,1339.0,109,29,29,113,3161,./img/img_ik1_132.jpg,1339,1271.0,68.0
0,ik1_137,137,753,1343.0,15,15,19,19,225,./img/img_ik1_137.jpg,1343,1339.0,4.0
0,ik1_125,125,401,1352.0,103,29,29,107,2987,./img/img_ik1_125.jpg,1354,1343.0,9.0
0,ik1_131,131,519,1352.0,39,25,27,43,975,./img/img_ik1_131.jpg,1352,1352.0,0.0
0,ik1_121,121,802,1393.0,43,25,27,47,1075,./img/img_ik1_121.jpg,1393,1352.0,41.0
0,ik1_119,119,859,1393.0,70,24,24,74,1680,./img/img_ik1_119.jpg,1393,1393.0,0.0
0,ik1_117,117,706,1399.0,69,24,24,73,1656,./img/img_ik1_117.jpg,1399,1393.0,6.0
0,ik1_115,115,520,1410.0,58,24,24,62,1392,./img/img_ik1_115.jpg,1410,1399.0,11.0
0,ik1_114,114,386,1419.0,60,25,25,64,1500,./img/img_ik1_114.jpg,1419,1410.0,9.0
0,ik1_109,109,749,1422.0,42,25,27,46,1050,./img/img_ik1_109.jpg,1424,1419.0,3.0
0,ik1_112,112,818,1422.0,28,23,25,32,644,./img/img_ik1_112.jpg,1422,1422.0,0.0
0,ik1_111,111,930,1422.0,28,23,25,32,644,./img/img_ik1_111.jpg,1422,1422.0,0.0
0,ik1_102,102,520,1431.0,116,30,30,120,3480,./img/img_ik1_102.jpg,1433,1422.0,9.0
0,ik1_107,107,651,1431.0,28,25,27,32,700,./img/img_ik1_107.jpg,1431,1431.0,0.0
0,ik1_97,97,386,1441.0,119,32,32,123,3808,./img/img_ik1_97.jpg,1441,1431.0,10.0
0,ik1_101,101,485,1445.0,16,18,22,20,288,./img/img_ik1_101.jpg,1445,1441.0,4.0
0,ik1_100,100,441,1448.0,15,17,21,19,255,./img/img_ik1_100.jpg,1448,1445.0,3.0
0,ik1_96,96,796,1451.0,78,27,27,82,2106,./img/img_ik1_96.jpg,1451,1448.0,3.0
0,ik1_94,94,889,1456.0,27,18,20,31,486,./img/img_ik1_94.jpg,1456,1451.0,5.0
0,ik1_92,92,665,1459.0,113,27,27,117,3051,./img/img_ik1_92.jpg,1459,1456.0,3.0
0,ik1_91,91,550,1464.0,100,28,28,104,2800,./img/img_ik1_91.jpg,1464,1459.0,5.0
0,ik1_87,87,491,1468.0,40,27,29,44,1080,./img/img_ik1_87.jpg,1469,1464.0,4.0
0,ik1_93,93,673,1468.0,12,11,13,16,132,./img/img_ik1_93.jpg,1468,1468.0,0.0
0,ik1_84,84,387,1477.0,89,24,24,93,2136,./img/img_ik1_84.jpg,1479,1468.0,9.0
0,ik1_89,89,499,1477.0,13,14,18,17,182,./img/img_ik1_89.jpg,1477,1477.0,0.0
0,ik1_88,88,514,1477.0,13,12,14,17,156,./img/img_ik1_88.jpg,1478,1477.0,0.0
0,ik1_81,81,711,1477.0,112,29,29,116,3248,./img/img_ik1_81.jpg,1480,1477.0,0.0
0,ik1_80,80,637,1488.0,58,26,26,62,1508,./img/img_ik1_80.jpg,1488,1477.0,11.0
0,ik1_79,79,492,1496.0,131,30,30,135,3930,./img/img_ik1_79.jpg,1496,1488.0,8.0
0,ik1_78,78,387,1505.0,85,29,29,89,2465,./img/img_ik1_78.jpg,1505,1496.0,9.0
0,ik1_75,75,824,1508.0,39,23,25,43,897,./img/img_ik1_75.jpg,1509,1505.0,3.0
0,ik1_77,77,877,1508.0,37,25,27,41,925,./img/img_ik1_77.jpg,1508,1508.0,0.0
0,ik1_76,76,922,1508.0,7,23,35,11,161,./img/img_ik1_76.jpg,1508,1508.0,0.0
0,ik1_73,73,667,1513.0,100,28,28,104,2800,./img/img_ik1_73.jpg,1513,1508.0,5.0
0,ik1_72,72,782,1513.0,28,21,23,32,588,./img/img_ik1_72.jpg,1513,1513.0,0.0
0,ik1_71,71,623,1521.0,30,24,26,34,720,./img/img_ik1_71.jpg,1521,1513.0,8.0
0,ik1_69,69,551,1526.0,57,25,25,61,1425,./img/img_ik1_69.jpg,1526,1521.0,5.0
0,ik1_66,66,387,1532.0,150,33,33,154,4950,./img/img_ik1_66.jpg,1532,1526.0,6.0
0,ik1_61,61,783,1537.0,109,28,28,113,3052,./img/img_ik1_61.jpg,1537,1532.0,5.0
0,ik1_59,59,639,1540.0,110,39,39,114,4290,./img/img_ik1_59.jpg,1540,1537.0,3.0
0,ik1_58,58,754,1547.0,14,18,22,18,252,./img/img_ik1_58.jpg,1547,1540.0,7.0
0,ik1_57,57,582,1554.0,43,24,26,47,1032,./img/img_ik1_57.jpg,1554,1547.0,7.0
0,ik1_49,49,387,1560.0,191,65,65,195,12415,./img/img_ik1_49.jpg,1562,1554.0,6.0
0,ik1_56,56,538,1560.0,29,22,24,33,638,./img/img_ik1_56.jpg,1560,1560.0,0.0
0,ik1_53,53,502,1601.0,12,12,16,16,144,./img/img_ik1_53.jpg,1601,1560.0,41.0
0,ik1_48,48,565,1622.0,305,169,171,309,51545,./img/img_ik1_48.jpg,1622,1601.0,21.0
0,ik1_39,39,856,1773.0,14,26,32,18,364,./img/img_ik1_39.jpg,1773,1622.0,151.0
0,ik1_32,32,596,1776.0,250,40,40,254,10000,./img/img_ik1_32.jpg,1776,1773.0,3.0
0,ik1_38,38,810,1782.0,16,19,23,20,304,./img/img_ik1_38.jpg,1782,1776.0,6.0
0,ik1_30,30,570,1793.0,16,24,30,20,384,./img/img_ik1_30.jpg,1793,1782.0,11.0
0,ik1_2,2,205,1957.0,30,13,13,34,390,./img/img_ik1_2.jpg,1957,1793.0,164.0
