,id,uid,x,y,rw,rh,iw,ih,size,imgpath
0,ik2_40,40,479,1629,11,5,0,0,55,
0,ik2_41,41,465,1629,11,5,0,0,55,
0,ik2_42,42,687,1617,109,31,31,113,3379,./img/img_ik2_42.jpg
0,ik2_43,43,762,1631,16,4,0,0,64,
0,ik2_44,44,602,1592,56,21,21,60,1176,./img/img_ik2_44.jpg
0,ik2_45,45,639,1600,11,3,0,0,33,
0,ik2_46,46,829,1591,28,22,24,32,616,./img/img_ik2_46.jpg
0,ik2_47,47,974,1590,6,25,41,10,150,./img/img_ik2_47.jpg
0,ik2_48,48,927,1590,38,24,26,42,912,./img/img_ik2_48.jpg
0,ik2_49,49,941,1599,12,3,0,0,36,
0,ik2_50,50,941,1596,11,3,0,0,33,
0,ik2_51,51,871,1589,42,25,27,46,1050,./img/img_ik2_51.jpg
0,ik2_52,52,717,1589,98,24,24,102,2352,./img/img_ik2_52.jpg
0,ik2_53,53,748,1601,11,4,0,0,44,
0,ik2_54,54,720,1599,12,3,0,0,36,
0,ik2_55,55,673,1589,29,24,26,33,696,./img/img_ik2_55.jpg
0,ik2_56,56,448,1589,140,24,24,144,3360,./img/img_ik2_56.jpg
0,ik2_57,57,484,1599,11,3,0,0,33,
0,ik2_58,58,761,1559,110,25,25,114,2750,./img/img_ik2_58.jpg
0,ik2_59,59,790,1571,16,5,0,0,80,
0,ik2_60,60,688,1559,57,25,25,61,1425,./img/img_ik2_60.jpg
0,ik2_61,61,546,1559,128,25,25,132,3200,./img/img_ik2_61.jpg
0,ik2_62,62,593,1566,14,3,0,0,42,
0,ik2_63,63,449,1559,79,24,24,83,1896,./img/img_ik2_63.jpg
0,ik2_64,64,475,1568,12,3,0,0,36,
0,ik2_65,65,940,1537,28,17,19,32,476,./img/img_ik2_65.jpg
0,ik2_66,66,845,1531,81,27,27,85,2187,./img/img_ik2_66.jpg
0,ik2_67,67,720,1530,108,29,29,112,3132,./img/img_ik2_67.jpg
0,ik2_68,68,725,1539,12,12,16,16,144,./img/img_ik2_68.jpg
0,ik2_69,69,604,1530,97,25,25,101,2425,./img/img_ik2_69.jpg
0,ik2_70,70,548,1530,38,25,27,42,950,./img/img_ik2_70.jpg
0,ik2_71,71,570,1540,12,11,13,16,132,./img/img_ik2_71.jpg
0,ik2_72,72,555,1539,12,12,16,16,144,./img/img_ik2_72.jpg
0,ik2_73,73,556,1534,12,3,0,0,36,
0,ik2_74,74,450,1530,84,24,24,88,2016,./img/img_ik2_74.jpg
0,ik2_75,75,481,1542,12,5,0,0,60,
0,ik2_76,76,455,1537,12,3,0,0,36,
0,ik2_77,77,983,1502,28,23,25,32,644,./img/img_ik2_77.jpg
0,ik2_78,78,991,1514,16,4,0,0,64,
0,ik2_79,79,983,1503,11,3,0,0,33,
0,ik2_80,80,870,1502,28,23,25,32,644,./img/img_ik2_80.jpg
0,ik2_81,81,882,1514,12,4,0,0,48,
0,ik2_82,82,801,1501,41,24,26,45,984,./img/img_ik2_82.jpg
0,ik2_83,83,807,1515,13,6,0,0,78,
0,ik2_84,84,703,1501,28,24,26,32,672,./img/img_ik2_84.jpg
0,ik2_85,85,579,1501,108,25,25,112,2700,./img/img_ik2_85.jpg
0,ik2_86,86,604,1514,17,6,0,0,102,
0,ik2_87,87,646,1513,26,7,0,0,182,
0,ik2_88,88,667,1505,14,4,0,0,56,
0,ik2_89,89,454,1501,109,25,25,113,2725,./img/img_ik2_89.jpg
0,ik2_90,90,502,1514,15,4,0,0,60,
0,ik2_91,91,543,1505,16,16,20,20,256,./img/img_ik2_91.jpg
0,ik2_92,92,1068,1494,1,3,0,0,3,
0,ik2_93,93,974,1480,1,1,0,0,1,
0,ik2_94,94,1063,1477,2,1,0,0,2,
0,ik2_95,95,1067,1474,1,1,0,0,1,
0,ik2_96,96,911,1473,70,24,24,74,1680,./img/img_ik2_96.jpg
0,ik2_97,97,937,1482,12,3,0,0,36,
0,ik2_98,98,855,1473,42,24,26,46,1008,./img/img_ik2_98.jpg
0,ik2_99,99,873,1485,12,7,0,0,84,
0,ik2_100,100,873,1476,12,7,0,0,84,
0,ik2_101,101,759,1473,69,23,23,73,1587,./img/img_ik2_101.jpg
0,ik2_102,102,764,1479,11,3,0,0,33,
0,ik2_103,103,578,1472,56,25,25,60,1400,./img/img_ik2_103.jpg
0,ik2_104,104,586,1476,13,4,0,0,52,
0,ik2_105,105,453,1472,55,25,25,59,1375,./img/img_ik2_105.jpg
0,ik2_106,106,1041,1455,4,2,0,0,8,
0,ik2_107,107,1065,1454,1,1,0,0,1,
0,ik2_108,108,720,1416,108,24,24,112,2592,./img/img_ik2_108.jpg
0,ik2_109,109,799,1428,11,3,0,0,33,
0,ik2_110,110,771,1428,11,3,0,0,33,
0,ik2_111,111,758,1428,11,3,0,0,33,
0,ik2_112,112,812,1424,12,4,0,0,48,
0,ik2_113,113,580,1416,37,24,26,41,888,./img/img_ik2_113.jpg
0,ik2_114,114,470,1415,96,24,24,100,2304,./img/img_ik2_114.jpg
0,ik2_115,115,541,1428,12,7,0,0,84,
0,ik2_116,116,495,1428,11,3,0,0,33,
0,ik2_117,117,474,1423,13,7,0,0,91,
0,ik2_118,118,541,1419,12,6,0,0,72,
0,ik2_119,119,272,1402,1,1,0,0,1,
0,ik2_120,120,271,1383,3,3,0,0,9,
0,ik2_121,121,228,1381,6,6,0,0,36,
0,ik2_122,122,273,1366,1,1,0,0,1,
0,ik2_123,123,1038,1364,1,1,0,0,1,
0,ik2_124,124,248,1364,3,3,0,0,9,
0,ik2_125,125,268,1363,5,3,0,0,15,
0,ik2_126,126,258,1360,3,3,0,0,9,
0,ik2_127,127,283,1357,2,3,0,0,6,
0,ik2_128,128,251,1357,3,3,0,0,9,
0,ik2_129,129,247,1355,2,2,0,0,4,
0,ik2_130,130,249,1344,1,1,0,0,1,
0,ik2_131,131,250,1340,1,1,0,0,1,
0,ik2_132,132,250,1338,1,1,0,0,1,
0,ik2_133,133,814,1333,109,26,26,113,2834,./img/img_ik2_133.jpg
0,ik2_134,134,530,1333,53,23,23,57,1219,./img/img_ik2_134.jpg
0,ik2_135,135,550,1347,13,3,0,0,39,
0,ik2_136,136,560,1342,13,3,0,0,39,
0,ik2_137,137,490,1333,27,23,25,31,621,./img/img_ik2_137.jpg
0,ik2_138,138,1057,1331,2,2,0,0,4,
0,ik2_139,139,1099,1320,2,2,0,0,4,
0,ik2_140,140,1057,1312,1,1,0,0,1,
0,ik2_141,141,1056,1292,2,1,0,0,2,
0,ik2_142,142,1100,1290,1,1,0,0,1,
0,ik2_143,143,1059,1290,1,1,0,0,1,
0,ik2_144,144,1081,1289,2,2,0,0,4,
0,ik2_145,145,774,1279,14,22,28,18,308,./img/img_ik2_145.jpg
0,ik2_146,146,572,1278,118,23,23,122,2714,./img/img_ik2_146.jpg
0,ik2_147,147,629,1290,15,3,0,0,45,
0,ik2_148,148,606,1286,11,5,0,0,55,
0,ik2_149,149,495,1278,60,23,23,64,1380,./img/img_ik2_149.jpg
0,ik2_150,150,1335,1239,1,1,0,0,1,
0,ik2_151,151,1335,1237,3,2,0,0,6,
0,ik2_152,152,868,1226,55,23,23,59,1265,./img/img_ik2_152.jpg
0,ik2_153,153,496,1225,61,23,23,65,1403,./img/img_ik2_153.jpg
0,ik2_154,154,790,1208,172,6,0,0,1032,
0,ik2_155,155,1036,1204,2,1,0,0,2,
0,ik2_156,156,870,1173,52,23,23,56,1196,./img/img_ik2_156.jpg
0,ik2_157,157,497,1171,39,23,25,43,897,./img/img_ik2_157.jpg
0,ik2_158,158,1053,1153,1,1,0,0,1,
0,ik2_159,159,1037,1153,2,1,0,0,2,
0,ik2_160,160,868,1121,54,22,22,58,1188,./img/img_ik2_160.jpg
0,ik2_161,161,907,1124,11,3,0,0,33,
0,ik2_162,162,497,1120,39,22,24,43,858,./img/img_ik2_162.jpg
0,ik2_163,163,551,1118,61,23,23,65,1403,./img/img_ik2_163.jpg
0,ik2_164,164,791,1103,170,6,0,0,1020,
0,ik2_165,165,1053,1092,1,1,0,0,1,
0,ik2_166,166,1050,1078,1,1,0,0,1,
0,ik2_167,167,1054,1076,1,1,0,0,1,
0,ik2_168,168,869,1069,53,23,23,57,1219,./img/img_ik2_168.jpg
0,ik2_169,169,499,1067,53,22,22,57,1166,./img/img_ik2_169.jpg
0,ik2_170,170,502,1074,14,7,0,0,98,
0,ik2_171,171,1045,1066,2,1,0,0,2,
0,ik2_172,172,565,1066,75,27,27,79,2025,./img/img_ik2_172.jpg
0,ik2_173,173,1035,1046,1,1,0,0,1,
0,ik2_174,174,499,1041,93,22,22,97,2046,./img/img_ik2_174.jpg
0,ik2_175,175,556,1052,15,4,0,0,60,
0,ik2_176,176,533,1051,11,7,0,0,77,
0,ik2_177,177,683,1039,1,1,0,0,1,
0,ik2_178,178,672,1038,1,1,0,0,1,
0,ik2_179,179,679,1036,6,1,0,0,6,
0,ik2_180,180,580,1020,12,13,17,16,156,./img/img_ik2_180.jpg
0,ik2_181,181,884,1017,65,22,22,69,1430,./img/img_ik2_181.jpg
0,ik2_182,182,777,1017,40,22,24,44,880,./img/img_ik2_182.jpg
0,ik2_183,183,794,1027,11,3,0,0,33,
0,ik2_184,184,555,1016,10,22,30,14,220,./img/img_ik2_184.jpg
0,ik2_185,185,685,1015,78,22,22,82,1716,./img/img_ik2_185.jpg
0,ik2_186,186,689,1027,11,7,0,0,77,
0,ik2_187,187,689,1019,14,5,0,0,70,
0,ik2_188,188,605,1015,107,48,48,111,5136,./img/img_ik2_188.jpg
0,ik2_189,189,667,1048,14,6,0,0,84,
0,ik2_190,190,606,1015,27,21,23,31,567,./img/img_ik2_190.jpg
0,ik2_191,191,1033,996,3,1,0,0,3,
0,ik2_192,192,1050,995,1,1,0,0,1,
0,ik2_193,193,872,991,51,22,22,55,1122,./img/img_ik2_193.jpg
0,ik2_194,194,501,989,130,23,23,134,2990,./img/img_ik2_194.jpg
0,ik2_195,195,584,1000,12,5,0,0,60,
0,ik2_196,196,1037,976,2,1,0,0,2,
0,ik2_197,197,1053,975,3,2,0,0,6,
0,ik2_198,198,1042,975,1,1,0,0,1,
0,ik2_199,199,606,964,105,23,23,109,2415,./img/img_ik2_199.jpg
0,ik2_200,200,666,975,15,4,0,0,60,
0,ik2_201,201,688,968,11,3,0,0,33,
0,ik2_202,202,501,963,92,23,23,96,2116,./img/img_ik2_202.jpg
0,ik2_203,203,557,974,15,5,0,0,75,
0,ik2_204,204,535,972,11,9,11,15,99,./img/img_ik2_204.jpg
0,ik2_205,205,618,943,12,13,17,16,156,./img/img_ik2_205.jpg
0,ik2_206,206,871,938,53,22,22,57,1166,./img/img_ik2_206.jpg
0,ik2_207,207,698,938,53,22,22,57,1166,./img/img_ik2_207.jpg
0,ik2_208,208,528,937,64,23,23,68,1472,./img/img_ik2_208.jpg
0,ik2_209,209,1033,929,1,1,0,0,1,
0,ik2_210,210,1040,925,1,1,0,0,1,
0,ik2_211,211,1044,923,1,1,0,0,1,
0,ik2_212,212,1046,922,1,1,0,0,1,
0,ik2_213,213,617,911,67,23,23,71,1541,./img/img_ik2_213.jpg
0,ik2_214,214,647,923,19,7,0,0,133,
0,ik2_215,215,647,917,11,4,0,0,44,
0,ik2_216,216,620,916,11,4,0,0,44,
0,ik2_217,217,501,911,103,23,23,107,2369,./img/img_ik2_217.jpg
0,ik2_218,218,538,924,11,3,0,0,33,
0,ik2_219,219,517,923,12,6,0,0,72,
0,ik2_220,220,517,915,13,5,0,0,65,
0,ik2_221,221,605,885,104,23,23,108,2392,./img/img_ik2_221.jpg
0,ik2_222,222,500,885,91,23,23,95,2093,./img/img_ik2_222.jpg
0,ik2_223,223,555,897,14,3,0,0,42,
0,ik2_224,224,533,894,11,9,11,15,99,./img/img_ik2_224.jpg
0,ik2_225,225,500,859,98,23,23,102,2254,./img/img_ik2_225.jpg
0,ik2_226,226,871,858,54,23,23,58,1242,./img/img_ik2_226.jpg
0,ik2_227,227,1034,838,2,1,0,0,2,
0,ik2_228,228,1051,837,6,2,0,0,12,
0,ik2_229,229,500,833,90,22,22,94,1980,./img/img_ik2_229.jpg
0,ik2_230,230,554,844,14,4,0,0,56,
0,ik2_231,231,532,841,11,5,0,0,55,
0,ik2_232,232,602,832,107,23,23,111,2461,./img/img_ik2_232.jpg
0,ik2_233,233,692,844,12,3,0,0,36,
0,ik2_234,234,664,840,14,7,0,0,98,
0,ik2_235,235,563,806,79,23,23,83,1817,./img/img_ik2_235.jpg
0,ik2_236,236,566,809,14,6,0,0,84,
0,ik2_237,237,499,806,51,22,22,55,1122,./img/img_ik2_237.jpg
0,ik2_238,238,528,818,11,6,0,0,66,
0,ik2_239,239,527,809,14,6,0,0,84,
0,ik2_240,240,722,805,257,23,23,261,5911,./img/img_ik2_240.jpg
0,ik2_241,241,743,819,12,4,0,0,48,
0,ik2_242,242,816,817,11,4,0,0,44,
0,ik2_243,243,758,817,15,3,0,0,45,
0,ik2_244,244,894,816,14,4,0,0,56,
0,ik2_245,245,841,813,11,3,0,0,33,
0,ik2_246,246,732,813,13,4,0,0,52,
0,ik2_247,247,909,812,12,4,0,0,48,
0,ik2_248,248,867,812,14,6,0,0,84,
0,ik2_249,249,842,811,11,3,0,0,33,
0,ik2_250,250,853,810,13,10,12,17,130,./img/img_ik2_250.jpg
0,ik2_251,251,726,809,11,4,0,0,44,
0,ik2_252,252,901,808,13,3,0,0,39,
0,ik2_253,253,856,808,11,3,0,0,33,
0,ik2_254,254,766,808,12,3,0,0,36,
0,ik2_255,255,748,808,11,3,0,0,33,
0,ik2_256,256,1038,754,1,1,0,0,1,
0,ik2_257,257,550,753,91,23,23,95,2093,./img/img_ik2_257.jpg
0,ik2_258,258,484,753,53,27,29,57,1431,./img/img_ik2_258.jpg
0,ik2_259,259,1043,751,1,1,0,0,1,
0,ik2_260,260,859,751,80,27,27,84,2160,./img/img_ik2_260.jpg
0,ik2_261,261,763,751,80,23,23,84,1840,./img/img_ik2_261.jpg
0,ik2_262,262,657,751,88,26,26,92,2288,./img/img_ik2_262.jpg
0,ik2_263,263,1048,750,1,1,0,0,1,
0,ik2_264,264,1058,746,1,2,0,0,2,
0,ik2_265,265,1056,729,1,1,0,0,1,
0,ik2_266,266,1037,729,2,1,0,0,2,
0,ik2_267,267,487,726,181,24,24,185,4344,./img/img_ik2_267.jpg
0,ik2_268,268,628,738,11,3,0,0,33,
0,ik2_269,269,653,734,11,3,0,0,33,
0,ik2_270,270,1035,722,15,5,0,0,75,
0,ik2_271,271,1041,720,4,1,0,0,4,
0,ik2_272,272,794,715,5,8,0,0,40,
0,ik2_273,273,1057,711,1,4,0,0,4,
0,ik2_274,274,551,702,14,22,28,18,308,./img/img_ik2_274.jpg
0,ik2_275,275,578,701,103,22,22,107,2266,./img/img_ik2_275.jpg
0,ik2_276,276,594,713,11,3,0,0,33,
0,ik2_277,277,487,701,52,22,22,56,1144,./img/img_ik2_277.jpg
0,ik2_278,278,695,698,95,25,25,99,2375,./img/img_ik2_278.jpg
0,ik2_279,279,726,709,11,8,0,0,88,
0,ik2_280,280,1056,697,1,1,0,0,1,
0,ik2_281,281,967,697,26,22,24,30,572,./img/img_ik2_281.jpg
0,ik2_282,282,1036,678,2,1,0,0,2,
0,ik2_283,283,592,678,24,18,20,28,432,./img/img_ik2_283.jpg
0,ik2_284,284,1035,676,1,1,0,0,1,
0,ik2_285,285,487,676,92,22,22,96,2024,./img/img_ik2_285.jpg
0,ik2_286,286,529,687,11,4,0,0,44,
0,ik2_287,287,695,672,258,52,52,262,13416,./img/img_ik2_287.jpg
0,ik2_288,288,834,716,11,3,0,0,33,
0,ik2_289,289,834,710,11,4,0,0,44,
0,ik2_290,290,712,683,11,5,0,0,55,
0,ik2_291,291,700,678,12,3,0,0,36,
0,ik2_292,292,628,672,54,24,24,58,1296,./img/img_ik2_292.jpg
0,ik2_293,293,658,684,12,6,0,0,72,
0,ik2_294,294,658,676,14,5,0,0,70,
0,ik2_295,295,1037,657,2,1,0,0,2,
0,ik2_296,296,1049,613,4,5,0,0,20,
0,ik2_297,297,1038,607,1,1,0,0,1,
0,ik2_298,298,1042,604,1,1,0,0,1,
0,ik2_299,299,1044,603,1,1,0,0,1,
0,ik2_300,300,1034,588,1,3,0,0,3,
0,ik2_301,301,1050,586,1,2,0,0,2,
0,ik2_302,302,1032,569,3,1,0,0,3,
0,ik2_303,303,1052,566,1,3,0,0,3,
0,ik2_304,304,1035,560,18,6,0,0,108,
0,ik2_305,305,1029,553,1,1,0,0,1,
0,ik2_306,306,1033,535,1,2,0,0,2,
0,ik2_307,307,1050,531,1,4,0,0,4,
0,ik2_308,308,1030,518,1,1,0,0,1,
0,ik2_309,309,1049,513,1,2,0,0,2,
0,ik2_310,310,1049,508,1,2,0,0,2,
0,ik2_311,311,1040,498,1,1,0,0,1,
0,ik2_312,312,1029,497,10,1,0,0,10,
0,ik2_313,313,1049,492,1,3,0,0,3,
0,ik2_314,314,636,477,3,2,0,0,6,
0,ik2_315,315,869,459,7,10,14,11,70,./img/img_ik2_315.jpg
0,ik2_316,316,1049,453,1,2,0,0,2,
0,ik2_317,317,1041,447,4,6,0,0,24,
0,ik2_318,318,1030,447,1,1,0,0,1,
0,ik2_319,319,1032,445,3,2,0,0,6,
0,ik2_320,320,622,442,38,57,63,42,2166,./img/img_ik2_320.jpg
0,ik2_321,321,624,445,34,51,57,38,1734,./img/img_ik2_321.jpg
0,ik2_322,322,1038,441,4,3,0,0,12,
0,ik2_323,323,1044,440,2,1,0,0,2,
0,ik2_324,324,1047,438,1,1,0,0,1,
0,ik2_325,325,1047,431,1,2,0,0,2,
0,ik2_326,326,673,431,250,67,67,254,16750,./img/img_ik2_326.jpg
0,ik2_327,327,674,442,82,53,55,86,4346,./img/img_ik2_327.jpg
0,ik2_328,328,766,438,59,55,57,63,3245,./img/img_ik2_328.jpg
0,ik2_329,329,833,435,88,54,56,92,4752,./img/img_ik2_329.jpg
0,ik2_330,330,1033,429,2,2,0,0,4,
0,ik2_331,331,1028,426,1,1,0,0,1,
0,ik2_332,332,639,409,3,3,0,0,9,
0,ik2_333,333,1047,405,1,1,0,0,1,
0,ik2_334,334,1025,402,7,3,0,0,21,
0,ik2_335,335,1046,401,1,1,0,0,1,
0,ik2_336,336,1031,398,1,2,0,0,2,
0,ik2_337,337,1025,386,1,4,0,0,4,
0,ik2_338,338,1046,385,1,8,0,0,8,
0,ik2_339,339,567,383,396,159,159,400,62964,./img/img_ik2_339.jpg
0,ik2_340,340,569,487,162,52,52,166,8424,./img/img_ik2_340.jpg
0,ik2_341,341,729,475,232,62,62,236,14384,./img/img_ik2_341.jpg
0,ik2_342,342,573,399,384,132,132,388,50688,./img/img_ik2_342.jpg
0,ik2_343,343,569,396,185,60,60,189,11100,./img/img_ik2_343.jpg
0,ik2_344,344,758,386,203,54,54,207,10962,./img/img_ik2_344.jpg
0,ik2_345,345,1024,372,6,3,0,0,18,
0,ik2_346,346,1042,368,5,9,15,9,45,./img/img_ik2_346.jpg
0,ik2_347,347,1035,367,1,1,0,0,1,
0,ik2_348,348,1041,353,6,5,0,0,30,
0,ik2_349,349,1024,348,7,7,0,0,49,
0,ik2_350,350,1045,347,1,4,0,0,4,
0,ik2_351,351,1027,334,8,1,0,0,8,
0,ik2_352,352,1037,329,9,8,0,0,72,
0,ik2_353,353,1024,325,1,7,0,0,7,
0,ik2_354,354,1036,286,9,10,14,13,90,./img/img_ik2_354.jpg
0,ik2_355,355,1025,283,5,3,0,0,15,
0,ik2_356,356,1031,280,6,3,0,0,18,
0,ik2_357,357,1021,279,1,2,0,0,2,
0,ik2_358,358,1041,276,1,1,0,0,1,
0,ik2_359,359,1021,275,1,1,0,0,1,
0,ik2_360,360,1021,262,20,12,14,24,240,./img/img_ik2_360.jpg
0,ik2_361,361,1035,250,1,1,0,0,1,
0,ik2_362,362,1020,246,8,2,0,0,16,
0,ik2_363,363,1036,240,1,1,0,0,1,
0,ik2_364,364,1022,238,16,11,13,20,176,./img/img_ik2_364.jpg
0,ik2_365,365,1016,234,1,2,0,0,2,
0,ik2_366,366,1035,233,1,6,0,0,6,
