,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,ik2_190,190,606,1015.0,27,21,23,31,567,./img/img_ik2_190.jpg,1015,1015.0,0.0
0,ik2_185,185,685,1015.0,78,22,22,82,1716,./img/img_ik2_185.jpg,1015,1015.0,0.0
0,ik2_182,182,777,1015.0,40,22,24,44,880,./img/img_ik2_182.jpg,1017,1015.0,0.0
0,ik2_181,181,884,1015.0,65,22,22,69,1430,./img/img_ik2_181.jpg,1017,1015.0,0.0
0,ik2_180,180,580,1020.0,12,13,17,16,156,./img/img_ik2_180.jpg,1020,1015.0,5.0
0,ik2_174,174,499,1041.0,93,22,22,97,2046,./img/img_ik2_174.jpg,1041,1020.0,21.0
0,ik2_169,169,499,1066.0,53,22,22,57,1166,./img/img_ik2_169.jpg,1067,1041.0,25.0
0,ik2_172,172,565,1066.0,75,27,27,79,2025,./img/img_ik2_172.jpg,1066,1066.0,0.0
0,ik2_168,168,869,1069.0,53,23,23,57,1219,./img/img_ik2_168.jpg,1069,1066.0,3.0
0,ik2_163,163,551,1118.0,61,23,23,65,1403,./img/img_ik2_163.jpg,1118,1069.0,49.0
0,ik2_162,162,497,1120.0,39,22,24,43,858,./img/img_ik2_162.jpg,1120,1118.0,2.0
0,ik2_160,160,868,1120.0,54,22,22,58,1188,./img/img_ik2_160.jpg,1121,1120.0,0.0
0,ik2_157,157,497,1171.0,39,23,25,43,897,./img/img_ik2_157.jpg,1171,1120.0,51.0
0,ik2_156,156,870,1173.0,52,23,23,56,1196,./img/img_ik2_156.jpg,1173,1171.0,2.0
0,ik2_153,153,496,1225.0,61,23,23,65,1403,./img/img_ik2_153.jpg,1225,1173.0,52.0
0,ik2_152,152,868,1225.0,55,23,23,59,1265,./img/img_ik2_152.jpg,1226,1225.0,0.0
0,ik2_149,149,495,1278.0,60,23,23,64,1380,./img/img_ik2_149.jpg,1278,1225.0,53.0
0,ik2_146,146,572,1278.0,118,23,23,122,2714,./img/img_ik2_146.jpg,1278,1278.0,0.0
0,ik2_145,145,774,1278.0,14,22,28,18,308,./img/img_ik2_145.jpg,1279,1278.0,0.0
0,ik2_137,137,490,1333.0,27,23,25,31,621,./img/img_ik2_137.jpg,1333,1278.0,55.0
0,ik2_134,134,530,1333.0,53,23,23,57,1219,./img/img_ik2_134.jpg,1333,1333.0,0.0
