,id,uid,x,y,rw,rh,iw,ih,size,imgpath,orig_y,prev_rec_y,chg_in_y
0,c12_134,134,578,948,11,19,15,23,209,./img/img_c12_134.jpg,948,948,0
0,c12_132,132,826,967,43,19,47,23,817,./img/img_c12_132.jpg,967,948,19
0,c12_130,130,725,968,50,20,54,24,1000,./img/img_c12_130.jpg,968,967,1
0,c12_128,128,599,969,42,20,46,24,840,./img/img_c12_128.jpg,969,968,1
0,c12_125,125,475,970,91,22,95,26,2002,./img/img_c12_125.jpg,970,969,1
0,c12_124,124,578,970,11,19,15,23,209,./img/img_c12_124.jpg,970,970,0
0,c12_127,127,499,974,11,12,15,16,132,./img/img_c12_127.jpg,974,970,4
0,c12_123,123,827,989,42,20,46,24,840,./img/img_c12_123.jpg,989,974,15
0,c12_122,122,734,990,42,20,46,24,840,./img/img_c12_122.jpg,990,989,1
0,c12_121,121,601,992,40,19,44,23,760,./img/img_c12_121.jpg,992,990,2
0,c12_118,118,475,993,91,21,95,25,1911,./img/img_c12_118.jpg,993,992,1
0,c12_117,117,578,993,11,19,15,23,209,./img/img_c12_117.jpg,993,993,0
0,c12_120,120,499,997,11,12,15,16,132,./img/img_c12_120.jpg,997,993,4
0,c12_115,115,827,1012,42,20,46,24,840,./img/img_c12_115.jpg,1012,997,15
0,c12_113,113,725,1013,51,20,55,24,1020,./img/img_c12_113.jpg,1013,1012,1
0,c12_111,111,474,1015,83,20,87,24,1660,./img/img_c12_111.jpg,1015,1013,2
0,c12_110,110,568,1015,21,19,25,23,399,./img/img_c12_110.jpg,1015,1015,0
0,c12_109,109,601,1015,40,19,44,23,760,./img/img_c12_109.jpg,1015,1015,0
0,c12_108,108,734,1035,42,21,46,25,882,./img/img_c12_108.jpg,1035,1015,20
0,c12_107,107,827,1035,43,20,47,24,860,./img/img_c12_107.jpg,1035,1035,0
0,c12_105,105,601,1037,40,20,44,24,800,./img/img_c12_105.jpg,1037,1035,2
0,c12_103,103,473,1038,84,20,88,24,1680,./img/img_c12_103.jpg,1038,1037,1
0,c12_102,102,568,1038,21,19,25,23,399,./img/img_c12_102.jpg,1038,1038,0
